Row: 6, Col: 7, Direction: 1, Word: QUA, Score: 3
Row: 6, Col: 8, Direction: 3, Word: ACE, Score: 3
Row: 7, Col: 8, Direction: 0, Word: ACE, Score: 3
Row: 7, Col: 8, Direction: 1, Word: ACE, Score: 3
Row: 7, Col: 8, Direction: 3, Word: ACE, Score: 3
Row: 2, Col: 6, Direction: 0, Word: MICA, Score: 4
Row: 6, Col: 2, Direction: 2, Word: MICA, Score: 4
Row: 3, Col: 6, Direction: 0, Word: MICA, Score: 4
Row: 7, Col: 2, Direction: 2, Word: MICA, Score: 4
Row: 1, Col: 7, Direction: 0, Word: MICA, Score: 4
Row: 5, Col: 3, Direction: 2, Word: MICA, Score: 4
Row: 8, Col: 3, Direction: 2, Word: MICA, Score: 4
Row: 2, Col: 8, Direction: 0, Word: MICA, Score: 4
Row: 3, Col: 8, Direction: 0, Word: MICA, Score: 4
Row: 6, Col: 7, Direction: 1, Word: QUACK, Score: 5
Row: 6, Col: 6, Direction: 0, Word: ACME, Score: 4
Row: 6, Col: 6, Direction: 1, Word: ACME, Score: 4
Row: 6, Col: 6, Direction: 2, Word: ACME, Score: 4
Row: 7, Col: 6, Direction: 0, Word: ACME, Score: 4
Row: 7, Col: 6, Direction: 1, Word: ACME, Score: 4
Row: 7, Col: 6, Direction: 2, Word: ACME, Score: 4
Row: 5, Col: 7, Direction: 0, Word: ACME, Score: 4
Row: 5, Col: 7, Direction: 2, Word: ACME, Score: 4
Row: 5, Col: 7, Direction: 3, Word: ACME, Score: 4
Row: 8, Col: 7, Direction: 1, Word: ACME, Score: 4
Row: 8, Col: 7, Direction: 2, Word: ACME, Score: 4
Row: 8, Col: 7, Direction: 3, Word: ACME, Score: 4
Row: 6, Col: 8, Direction: 0, Word: ACME, Score: 4
Row: 6, Col: 8, Direction: 1, Word: ACME, Score: 4
Row: 6, Col: 8, Direction: 3, Word: ACME, Score: 4
Row: 7, Col: 8, Direction: 0, Word: ACME, Score: 4
Row: 7, Col: 8, Direction: 1, Word: ACME, Score: 4
Row: 7, Col: 8, Direction: 3, Word: ACME, Score: 4
Row: 4, Col: 6, Direction: 0, Word: EA, Score: 2
Row: 6, Col: 6, Direction: 1, Word: AE, Score: 2
Row: 6, Col: 4, Direction: 2, Word: EA, Score: 2
Row: 5, Col: 6, Direction: 0, Word: EA, Score: 2
Row: 7, Col: 6, Direction: 1, Word: AE, Score: 2
Row: 7, Col: 4, Direction: 2, Word: EA, Score: 2
Row: 7, Col: 6, Direction: 3, Word: AUE, Score: 3
Row: 3, Col: 7, Direction: 0, Word: EA, Score: 2
Row: 5, Col: 5, Direction: 2, Word: EA, Score: 2
Row: 5, Col: 7, Direction: 3, Word: AE, Score: 2
Row: 7, Col: 4, Direction: 2, Word: EAU, Score: 3
Row: 8, Col: 7, Direction: 1, Word: AE, Score: 2
Row: 8, Col: 5, Direction: 2, Word: EA, Score: 2
Row: 8, Col: 7, Direction: 3, Word: AE, Score: 2
Row: 4, Col: 8, Direction: 0, Word: EA, Score: 2
Row: 6, Col: 8, Direction: 1, Word: AE, Score: 2
Row: 6, Col: 8, Direction: 3, Word: AE, Score: 2
Row: 5, Col: 8, Direction: 0, Word: EA, Score: 2
Row: 7, Col: 8, Direction: 1, Word: AE, Score: 2
Row: 7, Col: 8, Direction: 2, Word: AUE, Score: 3
Row: 7, Col: 8, Direction: 3, Word: AE, Score: 2
Row: 7, Col: 3, Direction: 2, Word: BEAU, Score: 4
Row: 3, Col: 6, Direction: 0, Word: KEA, Score: 3
Row: 6, Col: 3, Direction: 2, Word: KEA, Score: 3
Row: 4, Col: 6, Direction: 0, Word: KEA, Score: 3
Row: 7, Col: 3, Direction: 2, Word: KEA, Score: 3
Row: 2, Col: 7, Direction: 0, Word: KEA, Score: 3
Row: 5, Col: 4, Direction: 2, Word: KEA, Score: 3
Row: 8, Col: 4, Direction: 2, Word: KEA, Score: 3
Row: 3, Col: 8, Direction: 0, Word: KEA, Score: 3
Row: 4, Col: 8, Direction: 0, Word: KEA, Score: 3
Row: 6, Col: 6, Direction: 0, Word: AI, Score: 2
Row: 6, Col: 6, Direction: 1, Word: AI, Score: 2
Row: 6, Col: 6, Direction: 2, Word: AI, Score: 2
Row: 7, Col: 6, Direction: 0, Word: AI, Score: 2
Row: 7, Col: 6, Direction: 1, Word: AI, Score: 2
Row: 7, Col: 6, Direction: 2, Word: AI, Score: 2
Row: 5, Col: 7, Direction: 0, Word: AI, Score: 2
Row: 5, Col: 7, Direction: 2, Word: AI, Score: 2
Row: 5, Col: 7, Direction: 3, Word: AI, Score: 2
Row: 6, Col: 7, Direction: 1, Word: QUAI, Score: 4
Row: 8, Col: 7, Direction: 1, Word: AI, Score: 2
Row: 8, Col: 7, Direction: 2, Word: AI, Score: 2
Row: 8, Col: 7, Direction: 3, Word: AI, Score: 2
Row: 6, Col: 8, Direction: 0, Word: AI, Score: 2
Row: 6, Col: 8, Direction: 1, Word: AI, Score: 2
Row: 6, Col: 8, Direction: 3, Word: AI, Score: 2
Row: 7, Col: 8, Direction: 0, Word: AI, Score: 2
Row: 7, Col: 8, Direction: 1, Word: AI, Score: 2
Row: 7, Col: 8, Direction: 3, Word: AI, Score: 2
Row: 6, Col: 6, Direction: 0, Word: AIM, Score: 3
Row: 6, Col: 6, Direction: 1, Word: AIM, Score: 3
Row: 6, Col: 6, Direction: 2, Word: AIM, Score: 3
Row: 7, Col: 6, Direction: 0, Word: AIM, Score: 3
Row: 7, Col: 6, Direction: 1, Word: AIM, Score: 3
Row: 7, Col: 6, Direction: 2, Word: AIM, Score: 3
Row: 5, Col: 7, Direction: 0, Word: AIM, Score: 3
Row: 5, Col: 7, Direction: 2, Word: AIM, Score: 3
Row: 5, Col: 7, Direction: 3, Word: AIM, Score: 3
Row: 8, Col: 7, Direction: 1, Word: AIM, Score: 3
Row: 8, Col: 7, Direction: 2, Word: AIM, Score: 3
Row: 8, Col: 7, Direction: 3, Word: AIM, Score: 3
Row: 6, Col: 8, Direction: 0, Word: AIM, Score: 3
Row: 6, Col: 8, Direction: 1, Word: AIM, Score: 3
Row: 6, Col: 8, Direction: 3, Word: AIM, Score: 3
Row: 7, Col: 8, Direction: 0, Word: AIM, Score: 3
Row: 7, Col: 8, Direction: 1, Word: AIM, Score: 3
Row: 7, Col: 8, Direction: 3, Word: AIM, Score: 3
Row: 4, Col: 6, Direction: 0, Word: KA, Score: 2
Row: 6, Col: 4, Direction: 2, Word: KA, Score: 2
Row: 5, Col: 6, Direction: 0, Word: KA, Score: 2
Row: 7, Col: 4, Direction: 2, Word: KA, Score: 2
Row: 7, Col: 6, Direction: 3, Word: AUK, Score: 3
Row: 3, Col: 7, Direction: 0, Word: KA, Score: 2
Row: 5, Col: 5, Direction: 2, Word: KA, Score: 2
Row: 8, Col: 5, Direction: 2, Word: KA, Score: 2
Row: 4, Col: 8, Direction: 0, Word: KA, Score: 2
Row: 5, Col: 8, Direction: 0, Word: KA, Score: 2
Row: 7, Col: 8, Direction: 2, Word: AUK, Score: 3
Row: 6, Col: 6, Direction: 0, Word: AKE, Score: 3
Row: 6, Col: 6, Direction: 1, Word: AKE, Score: 3
Row: 6, Col: 6, Direction: 2, Word: AKE, Score: 3
Row: 7, Col: 6, Direction: 0, Word: AKE, Score: 3
Row: 7, Col: 6, Direction: 1, Word: AKE, Score: 3
Row: 7, Col: 6, Direction: 2, Word: AKE, Score: 3
Row: 5, Col: 7, Direction: 0, Word: AKE, Score: 3
Row: 5, Col: 7, Direction: 2, Word: AKE, Score: 3
Row: 5, Col: 7, Direction: 3, Word: AKE, Score: 3
Row: 6, Col: 7, Direction: 1, Word: QUAKE, Score: 5
Row: 8, Col: 7, Direction: 1, Word: AKE, Score: 3
Row: 8, Col: 7, Direction: 2, Word: AKE, Score: 3
Row: 8, Col: 7, Direction: 3, Word: AKE, Score: 3
Row: 6, Col: 8, Direction: 0, Word: AKE, Score: 3
Row: 6, Col: 8, Direction: 1, Word: AKE, Score: 3
Row: 6, Col: 8, Direction: 3, Word: AKE, Score: 3
Row: 7, Col: 8, Direction: 0, Word: AKE, Score: 3
Row: 7, Col: 8, Direction: 1, Word: AKE, Score: 3
Row: 7, Col: 8, Direction: 3, Word: AKE, Score: 3
Row: 4, Col: 6, Direction: 0, Word: MA, Score: 2
Row: 6, Col: 6, Direction: 1, Word: AM, Score: 2
Row: 6, Col: 4, Direction: 2, Word: MA, Score: 2
Row: 5, Col: 6, Direction: 0, Word: MA, Score: 2
Row: 7, Col: 6, Direction: 1, Word: AM, Score: 2
Row: 7, Col: 4, Direction: 2, Word: MA, Score: 2
Row: 3, Col: 7, Direction: 0, Word: MA, Score: 2
Row: 5, Col: 5, Direction: 2, Word: MA, Score: 2
Row: 5, Col: 7, Direction: 3, Word: AM, Score: 2
Row: 8, Col: 7, Direction: 1, Word: AM, Score: 2
Row: 8, Col: 5, Direction: 2, Word: MA, Score: 2
Row: 8, Col: 7, Direction: 3, Word: AM, Score: 2
Row: 4, Col: 8, Direction: 0, Word: MA, Score: 2
Row: 6, Col: 8, Direction: 1, Word: AM, Score: 2
Row: 6, Col: 8, Direction: 3, Word: AM, Score: 2
Row: 5, Col: 8, Direction: 0, Word: MA, Score: 2
Row: 7, Col: 8, Direction: 1, Word: AM, Score: 2
Row: 7, Col: 8, Direction: 3, Word: AM, Score: 2
Row: 6, Col: 6, Direction: 0, Word: AME, Score: 3
Row: 6, Col: 6, Direction: 1, Word: AME, Score: 3
Row: 6, Col: 6, Direction: 2, Word: AME, Score: 3
Row: 7, Col: 6, Direction: 0, Word: AME, Score: 3
Row: 7, Col: 6, Direction: 1, Word: AME, Score: 3
Row: 7, Col: 6, Direction: 2, Word: AME, Score: 3
Row: 5, Col: 7, Direction: 0, Word: AME, Score: 3
Row: 5, Col: 7, Direction: 2, Word: AME, Score: 3
Row: 5, Col: 7, Direction: 3, Word: AME, Score: 3
Row: 8, Col: 7, Direction: 1, Word: AME, Score: 3
Row: 8, Col: 7, Direction: 2, Word: AME, Score: 3
Row: 8, Col: 7, Direction: 3, Word: AME, Score: 3
Row: 6, Col: 8, Direction: 0, Word: AME, Score: 3
Row: 6, Col: 8, Direction: 1, Word: AME, Score: 3
Row: 6, Col: 8, Direction: 3, Word: AME, Score: 3
Row: 7, Col: 8, Direction: 0, Word: AME, Score: 3
Row: 7, Col: 8, Direction: 1, Word: AME, Score: 3
Row: 7, Col: 8, Direction: 3, Word: AME, Score: 3
Row: 2, Col: 6, Direction: 0, Word: BEMA, Score: 4
Row: 6, Col: 2, Direction: 2, Word: BEMA, Score: 4
Row: 3, Col: 6, Direction: 0, Word: BEMA, Score: 4
Row: 7, Col: 2, Direction: 2, Word: BEMA, Score: 4
Row: 1, Col: 7, Direction: 0, Word: BEMA, Score: 4
Row: 5, Col: 3, Direction: 2, Word: BEMA, Score: 4
Row: 8, Col: 3, Direction: 2, Word: BEMA, Score: 4
Row: 2, Col: 8, Direction: 0, Word: BEMA, Score: 4
Row: 3, Col: 8, Direction: 0, Word: BEMA, Score: 4
Row: 6, Col: 6, Direction: 0, Word: AMEBIC, Score: 6
Row: 6, Col: 6, Direction: 1, Word: AMEBIC, Score: 6
Row: 6, Col: 6, Direction: 2, Word: AMEBIC, Score: 6
Row: 7, Col: 6, Direction: 0, Word: AMEBIC, Score: 6
Row: 7, Col: 6, Direction: 1, Word: AMEBIC, Score: 6
Row: 7, Col: 6, Direction: 2, Word: AMEBIC, Score: 6
Row: 5, Col: 7, Direction: 2, Word: AMEBIC, Score: 6
Row: 5, Col: 7, Direction: 3, Word: AMEBIC, Score: 6
Row: 8, Col: 7, Direction: 1, Word: AMEBIC, Score: 6
Row: 8, Col: 7, Direction: 2, Word: AMEBIC, Score: 6
Row: 8, Col: 7, Direction: 3, Word: AMEBIC, Score: 6
Row: 6, Col: 8, Direction: 0, Word: AMEBIC, Score: 6
Row: 6, Col: 8, Direction: 1, Word: AMEBIC, Score: 6
Row: 6, Col: 8, Direction: 3, Word: AMEBIC, Score: 6
Row: 7, Col: 8, Direction: 0, Word: AMEBIC, Score: 6
Row: 7, Col: 8, Direction: 1, Word: AMEBIC, Score: 6
Row: 7, Col: 8, Direction: 3, Word: AMEBIC, Score: 6
Row: 6, Col: 6, Direction: 0, Word: AMI, Score: 3
Row: 6, Col: 6, Direction: 1, Word: AMI, Score: 3
Row: 6, Col: 6, Direction: 2, Word: AMI, Score: 3
Row: 7, Col: 6, Direction: 0, Word: AMI, Score: 3
Row: 7, Col: 6, Direction: 1, Word: AMI, Score: 3
Row: 7, Col: 6, Direction: 2, Word: AMI, Score: 3
Row: 5, Col: 7, Direction: 0, Word: AMI, Score: 3
Row: 5, Col: 7, Direction: 2, Word: AMI, Score: 3
Row: 5, Col: 7, Direction: 3, Word: AMI, Score: 3
Row: 8, Col: 7, Direction: 1, Word: AMI, Score: 3
Row: 8, Col: 7, Direction: 2, Word: AMI, Score: 3
Row: 8, Col: 7, Direction: 3, Word: AMI, Score: 3
Row: 6, Col: 8, Direction: 0, Word: AMI, Score: 3
Row: 6, Col: 8, Direction: 1, Word: AMI, Score: 3
Row: 6, Col: 8, Direction: 3, Word: AMI, Score: 3
Row: 7, Col: 8, Direction: 0, Word: AMI, Score: 3
Row: 7, Col: 8, Direction: 1, Word: AMI, Score: 3
Row: 7, Col: 8, Direction: 3, Word: AMI, Score: 3
Row: 2, Col: 6, Direction: 0, Word: BIMA, Score: 4
Row: 6, Col: 2, Direction: 2, Word: BIMA, Score: 4
Row: 3, Col: 6, Direction: 0, Word: BIMA, Score: 4
Row: 7, Col: 2, Direction: 2, Word: BIMA, Score: 4
Row: 1, Col: 7, Direction: 0, Word: BIMA, Score: 4
Row: 5, Col: 3, Direction: 2, Word: BIMA, Score: 4
Row: 8, Col: 3, Direction: 2, Word: BIMA, Score: 4
Row: 2, Col: 8, Direction: 0, Word: BIMA, Score: 4
Row: 3, Col: 8, Direction: 0, Word: BIMA, Score: 4
Row: 6, Col: 6, Direction: 0, Word: AMICE, Score: 5
Row: 6, Col: 6, Direction: 1, Word: AMICE, Score: 5
Row: 6, Col: 6, Direction: 2, Word: AMICE, Score: 5
Row: 7, Col: 6, Direction: 0, Word: AMICE, Score: 5
Row: 7, Col: 6, Direction: 1, Word: AMICE, Score: 5
Row: 7, Col: 6, Direction: 2, Word: AMICE, Score: 5
Row: 5, Col: 7, Direction: 0, Word: AMICE, Score: 5
Row: 5, Col: 7, Direction: 2, Word: AMICE, Score: 5
Row: 5, Col: 7, Direction: 3, Word: AMICE, Score: 5
Row: 8, Col: 7, Direction: 1, Word: AMICE, Score: 5
Row: 8, Col: 7, Direction: 2, Word: AMICE, Score: 5
Row: 8, Col: 7, Direction: 3, Word: AMICE, Score: 5
Row: 6, Col: 8, Direction: 0, Word: AMICE, Score: 5
Row: 6, Col: 8, Direction: 1, Word: AMICE, Score: 5
Row: 6, Col: 8, Direction: 3, Word: AMICE, Score: 5
Row: 7, Col: 8, Direction: 0, Word: AMICE, Score: 5
Row: 7, Col: 8, Direction: 1, Word: AMICE, Score: 5
Row: 7, Col: 8, Direction: 3, Word: AMICE, Score: 5
Row: 6, Col: 6, Direction: 0, Word: AMIE, Score: 4
Row: 6, Col: 6, Direction: 1, Word: AMIE, Score: 4
Row: 6, Col: 6, Direction: 2, Word: AMIE, Score: 4
Row: 7, Col: 6, Direction: 0, Word: AMIE, Score: 4
Row: 7, Col: 6, Direction: 1, Word: AMIE, Score: 4
Row: 7, Col: 6, Direction: 2, Word: AMIE, Score: 4
Row: 5, Col: 7, Direction: 0, Word: AMIE, Score: 4
Row: 5, Col: 7, Direction: 2, Word: AMIE, Score: 4
Row: 5, Col: 7, Direction: 3, Word: AMIE, Score: 4
Row: 8, Col: 7, Direction: 1, Word: AMIE, Score: 4
Row: 8, Col: 7, Direction: 2, Word: AMIE, Score: 4
Row: 8, Col: 7, Direction: 3, Word: AMIE, Score: 4
Row: 6, Col: 8, Direction: 0, Word: AMIE, Score: 4
Row: 6, Col: 8, Direction: 1, Word: AMIE, Score: 4
Row: 6, Col: 8, Direction: 3, Word: AMIE, Score: 4
Row: 7, Col: 8, Direction: 0, Word: AMIE, Score: 4
Row: 7, Col: 8, Direction: 1, Word: AMIE, Score: 4
Row: 7, Col: 8, Direction: 3, Word: AMIE, Score: 4
Row: 4, Col: 6, Direction: 0, Word: AB, Score: 2
Row: 6, Col: 6, Direction: 1, Word: BA, Score: 2
Row: 6, Col: 4, Direction: 2, Word: AB, Score: 2
Row: 5, Col: 6, Direction: 0, Word: AB, Score: 2
Row: 7, Col: 6, Direction: 1, Word: BA, Score: 2
Row: 7, Col: 4, Direction: 2, Word: AB, Score: 2
Row: 3, Col: 7, Direction: 0, Word: AB, Score: 2
Row: 5, Col: 5, Direction: 2, Word: AB, Score: 2
Row: 5, Col: 7, Direction: 3, Word: BA, Score: 2
Row: 8, Col: 7, Direction: 1, Word: BA, Score: 2
Row: 8, Col: 5, Direction: 2, Word: AB, Score: 2
Row: 8, Col: 7, Direction: 3, Word: BA, Score: 2
Row: 4, Col: 8, Direction: 0, Word: AB, Score: 2
Row: 6, Col: 8, Direction: 1, Word: BA, Score: 2
Row: 6, Col: 8, Direction: 3, Word: BA, Score: 2
Row: 5, Col: 8, Direction: 0, Word: AB, Score: 2
Row: 7, Col: 8, Direction: 1, Word: BA, Score: 2
Row: 7, Col: 8, Direction: 3, Word: BA, Score: 2
Row: 3, Col: 6, Direction: 0, Word: CAB, Score: 3
Row: 6, Col: 6, Direction: 1, Word: BAC, Score: 3
Row: 6, Col: 3, Direction: 2, Word: CAB, Score: 3
Row: 4, Col: 6, Direction: 0, Word: CAB, Score: 3
Row: 7, Col: 6, Direction: 1, Word: BAC, Score: 3
Row: 7, Col: 3, Direction: 2, Word: CAB, Score: 3
Row: 2, Col: 7, Direction: 0, Word: CAB, Score: 3
Row: 5, Col: 4, Direction: 2, Word: CAB, Score: 3
Row: 5, Col: 7, Direction: 3, Word: BAC, Score: 3
Row: 8, Col: 7, Direction: 1, Word: BAC, Score: 3
Row: 8, Col: 4, Direction: 2, Word: CAB, Score: 3
Row: 8, Col: 7, Direction: 3, Word: BAC, Score: 3
Row: 3, Col: 8, Direction: 0, Word: CAB, Score: 3
Row: 6, Col: 8, Direction: 1, Word: BAC, Score: 3
Row: 6, Col: 8, Direction: 3, Word: BAC, Score: 3
Row: 4, Col: 8, Direction: 0, Word: CAB, Score: 3
Row: 7, Col: 8, Direction: 1, Word: BAC, Score: 3
Row: 7, Col: 8, Direction: 3, Word: BAC, Score: 3
Row: 6, Col: 6, Direction: 0, Word: BACK, Score: 4
Row: 6, Col: 6, Direction: 1, Word: BACK, Score: 4
Row: 6, Col: 6, Direction: 2, Word: BACK, Score: 4
Row: 7, Col: 6, Direction: 0, Word: BACK, Score: 4
Row: 7, Col: 6, Direction: 1, Word: BACK, Score: 4
Row: 7, Col: 6, Direction: 2, Word: BACK, Score: 4
Row: 5, Col: 7, Direction: 0, Word: BACK, Score: 4
Row: 5, Col: 7, Direction: 2, Word: BACK, Score: 4
Row: 5, Col: 7, Direction: 3, Word: BACK, Score: 4
Row: 8, Col: 7, Direction: 1, Word: BACK, Score: 4
Row: 8, Col: 7, Direction: 2, Word: BACK, Score: 4
Row: 8, Col: 7, Direction: 3, Word: BACK, Score: 4
Row: 6, Col: 8, Direction: 0, Word: BACK, Score: 4
Row: 6, Col: 8, Direction: 1, Word: BACK, Score: 4
Row: 6, Col: 8, Direction: 3, Word: BACK, Score: 4
Row: 7, Col: 8, Direction: 0, Word: BACK, Score: 4
Row: 7, Col: 8, Direction: 1, Word: BACK, Score: 4
Row: 7, Col: 8, Direction: 3, Word: BACK, Score: 4
Row: 6, Col: 6, Direction: 0, Word: BACKIE, Score: 6
Row: 6, Col: 6, Direction: 1, Word: BACKIE, Score: 6
Row: 6, Col: 6, Direction: 2, Word: BACKIE, Score: 6
Row: 7, Col: 6, Direction: 0, Word: BACKIE, Score: 6
Row: 7, Col: 6, Direction: 1, Word: BACKIE, Score: 6
Row: 7, Col: 6, Direction: 2, Word: BACKIE, Score: 6
Row: 5, Col: 7, Direction: 2, Word: BACKIE, Score: 6
Row: 5, Col: 7, Direction: 3, Word: BACKIE, Score: 6
Row: 8, Col: 7, Direction: 1, Word: BACKIE, Score: 6
Row: 8, Col: 7, Direction: 2, Word: BACKIE, Score: 6
Row: 8, Col: 7, Direction: 3, Word: BACKIE, Score: 6
Row: 6, Col: 8, Direction: 0, Word: BACKIE, Score: 6
Row: 6, Col: 8, Direction: 1, Word: BACKIE, Score: 6
Row: 6, Col: 8, Direction: 3, Word: BACKIE, Score: 6
Row: 7, Col: 8, Direction: 0, Word: BACKIE, Score: 6
Row: 7, Col: 8, Direction: 1, Word: BACKIE, Score: 6
Row: 7, Col: 8, Direction: 3, Word: BACKIE, Score: 6
Row: 6, Col: 6, Direction: 0, Word: BAE, Score: 3
Row: 6, Col: 6, Direction: 1, Word: BAE, Score: 3
Row: 6, Col: 6, Direction: 2, Word: BAE, Score: 3
Row: 7, Col: 6, Direction: 0, Word: BAE, Score: 3
Row: 7, Col: 6, Direction: 1, Word: BAE, Score: 3
Row: 7, Col: 6, Direction: 2, Word: BAE, Score: 3
Row: 5, Col: 7, Direction: 0, Word: BAE, Score: 3
Row: 5, Col: 7, Direction: 2, Word: BAE, Score: 3
Row: 5, Col: 7, Direction: 3, Word: BAE, Score: 3
Row: 8, Col: 7, Direction: 1, Word: BAE, Score: 3
Row: 8, Col: 7, Direction: 2, Word: BAE, Score: 3
Row: 8, Col: 7, Direction: 3, Word: BAE, Score: 3
Row: 6, Col: 8, Direction: 0, Word: BAE, Score: 3
Row: 6, Col: 8, Direction: 1, Word: BAE, Score: 3
Row: 6, Col: 8, Direction: 3, Word: BAE, Score: 3
Row: 7, Col: 8, Direction: 0, Word: BAE, Score: 3
Row: 7, Col: 8, Direction: 1, Word: BAE, Score: 3
Row: 7, Col: 8, Direction: 3, Word: BAE, Score: 3
Row: 3, Col: 6, Direction: 0, Word: KAB, Score: 3
Row: 6, Col: 3, Direction: 2, Word: KAB, Score: 3
Row: 4, Col: 6, Direction: 0, Word: KAB, Score: 3
Row: 7, Col: 3, Direction: 2, Word: KAB, Score: 3
Row: 2, Col: 7, Direction: 0, Word: KAB, Score: 3
Row: 5, Col: 4, Direction: 2, Word: KAB, Score: 3
Row: 8, Col: 4, Direction: 2, Word: KAB, Score: 3
Row: 3, Col: 8, Direction: 0, Word: KAB, Score: 3
Row: 4, Col: 8, Direction: 0, Word: KAB, Score: 3
Row: 6, Col: 6, Direction: 0, Word: BAKE, Score: 4
Row: 6, Col: 6, Direction: 1, Word: BAKE, Score: 4
Row: 6, Col: 6, Direction: 2, Word: BAKE, Score: 4
Row: 7, Col: 6, Direction: 0, Word: BAKE, Score: 4
Row: 7, Col: 6, Direction: 1, Word: BAKE, Score: 4
Row: 7, Col: 6, Direction: 2, Word: BAKE, Score: 4
Row: 5, Col: 7, Direction: 0, Word: BAKE, Score: 4
Row: 5, Col: 7, Direction: 2, Word: BAKE, Score: 4
Row: 5, Col: 7, Direction: 3, Word: BAKE, Score: 4
Row: 8, Col: 7, Direction: 1, Word: BAKE, Score: 4
Row: 8, Col: 7, Direction: 2, Word: BAKE, Score: 4
Row: 8, Col: 7, Direction: 3, Word: BAKE, Score: 4
Row: 6, Col: 8, Direction: 0, Word: BAKE, Score: 4
Row: 6, Col: 8, Direction: 1, Word: BAKE, Score: 4
Row: 6, Col: 8, Direction: 3, Word: BAKE, Score: 4
Row: 7, Col: 8, Direction: 0, Word: BAKE, Score: 4
Row: 7, Col: 8, Direction: 1, Word: BAKE, Score: 4
Row: 7, Col: 8, Direction: 3, Word: BAKE, Score: 4
Row: 6, Col: 6, Direction: 0, Word: BAM, Score: 3
Row: 6, Col: 6, Direction: 1, Word: BAM, Score: 3
Row: 6, Col: 6, Direction: 2, Word: BAM, Score: 3
Row: 7, Col: 6, Direction: 0, Word: BAM, Score: 3
Row: 7, Col: 6, Direction: 1, Word: BAM, Score: 3
Row: 7, Col: 6, Direction: 2, Word: BAM, Score: 3
Row: 5, Col: 7, Direction: 0, Word: BAM, Score: 3
Row: 5, Col: 7, Direction: 2, Word: BAM, Score: 3
Row: 5, Col: 7, Direction: 3, Word: BAM, Score: 3
Row: 8, Col: 7, Direction: 1, Word: BAM, Score: 3
Row: 8, Col: 7, Direction: 2, Word: BAM, Score: 3
Row: 8, Col: 7, Direction: 3, Word: BAM, Score: 3
Row: 6, Col: 8, Direction: 0, Word: BAM, Score: 3
Row: 6, Col: 8, Direction: 1, Word: BAM, Score: 3
Row: 6, Col: 8, Direction: 3, Word: BAM, Score: 3
Row: 7, Col: 8, Direction: 0, Word: BAM, Score: 3
Row: 7, Col: 8, Direction: 1, Word: BAM, Score: 3
Row: 7, Col: 8, Direction: 3, Word: BAM, Score: 3
Row: 7, Col: 5, Direction: 2, Word: CUB, Score: 3
Row: 7, Col: 6, Direction: 3, Word: BUCK, Score: 4
