Row: 7, Col: 7, Direction: 0, Word: AE, Score: 2
Row: 7, Col: 7, Direction: 0, Word: ASTERN, Score: 6
Row: 7, Col: 7, Direction: 1, Word: ASTERN, Score: 6
Row: 7, Col: 7, Direction: 2, Word: ASTERN, Score: 6
Row: 7, Col: 7, Direction: 3, Word: ASTERN, Score: 6
Row: 7, Col: 7, Direction: 0, Word: ASTIR, Score: 5
Row: 7, Col: 7, Direction: 1, Word: ASTIR, Score: 5
Row: 7, Col: 7, Direction: 2, Word: ASTIR, Score: 5
Row: 7, Col: 7, Direction: 3, Word: ASTIR, Score: 5
Row: 7, Col: 7, Direction: 0, Word: AT, Score: 2
Row: 7, Col: 7, Direction: 1, Word: AT, Score: 2
Row: 7, Col: 7, Direction: 2, Word: AT, Score: 2
Row: 7, Col: 7, Direction: 3, Word: AT, Score: 2
Row: 7, Col: 7, Direction: 0, Word: ATE, Score: 3
Row: 7, Col: 7, Direction: 1, Word: ATE, Score: 3
Row: 7, Col: 7, Direction: 2, Word: ATE, Score: 3
Row: 7, Col: 7, Direction: 3, Word: ATE, Score: 3
Row: 7, Col: 7, Direction: 0, Word: ATES, Score: 4
Row: 7, Col: 7, Direction: 1, Word: ATES, Score: 4
Row: 7, Col: 7, Direction: 2, Word: ATES, Score: 4
Row: 7, Col: 7, Direction: 3, Word: ATES, Score: 4
Row: 7, Col: 7, Direction: 0, Word: ATS, Score: 3
Row: 7, Col: 7, Direction: 1, Word: ATS, Score: 3
Row: 7, Col: 7, Direction: 2, Word: ATS, Score: 3
Row: 7, Col: 7, Direction: 3, Word: ATS, Score: 3
Row: 7, Col: 7, Direction: 0, Word: EA, Score: 2
Row: 7, Col: 7, Direction: 1, Word: EA, Score: 2
Row: 7, Col: 7, Direction: 2, Word: EA, Score: 2
Row: 7, Col: 7, Direction: 3, Word: EA, Score: 2
Row: 7, Col: 7, Direction: 0, Word: EAN, Score: 3
Row: 7, Col: 7, Direction: 1, Word: EAN, Score: 3
Row: 7, Col: 7, Direction: 2, Word: EAN, Score: 3
Row: 7, Col: 7, Direction: 3, Word: EAN, Score: 3
Row: 7, Col: 7, Direction: 0, Word: EANS, Score: 4
Row: 7, Col: 7, Direction: 1, Word: EANS, Score: 4
Row: 7, Col: 7, Direction: 2, Word: EANS, Score: 4
Row: 7, Col: 7, Direction: 3, Word: EANS, Score: 4
Row: 7, Col: 7, Direction: 0, Word: EAR, Score: 3
Row: 7, Col: 7, Direction: 1, Word: EAR, Score: 3
Row: 7, Col: 7, Direction: 2, Word: EAR, Score: 3
Row: 7, Col: 7, Direction: 3, Word: EAR, Score: 3
Row: 7, Col: 7, Direction: 0, Word: EARN, Score: 4
Row: 7, Col: 7, Direction: 1, Word: EARN, Score: 4
Row: 7, Col: 7, Direction: 2, Word: EARN, Score: 4
Row: 7, Col: 7, Direction: 3, Word: EARN, Score: 4
Row: 7, Col: 7, Direction: 0, Word: EARNS, Score: 5
Row: 7, Col: 7, Direction: 1, Word: EARNS, Score: 5
Row: 7, Col: 7, Direction: 2, Word: EARNS, Score: 5
Row: 7, Col: 7, Direction: 3, Word: EARNS, Score: 5
Row: 7, Col: 7, Direction: 0, Word: EARNT, Score: 5
Row: 7, Col: 7, Direction: 1, Word: EARNT, Score: 5
Row: 7, Col: 7, Direction: 2, Word: EARNT, Score: 5
Row: 7, Col: 7, Direction: 3, Word: EARNT, Score: 5
Row: 7, Col: 7, Direction: 0, Word: EARS, Score: 4
Row: 7, Col: 7, Direction: 1, Word: EARS, Score: 4
Row: 7, Col: 7, Direction: 2, Word: EARS, Score: 4
Row: 7, Col: 7, Direction: 3, Word: EARS, Score: 4
Row: 7, Col: 7, Direction: 0, Word: EARST, Score: 5
Row: 7, Col: 7, Direction: 1, Word: EARST, Score: 5
Row: 7, Col: 7, Direction: 2, Word: EARST, Score: 5
Row: 7, Col: 7, Direction: 3, Word: EARST, Score: 5
Row: 7, Col: 7, Direction: 0, Word: EAS, Score: 3
Row: 7, Col: 7, Direction: 1, Word: EAS, Score: 3
Row: 7, Col: 7, Direction: 2, Word: EAS, Score: 3
Row: 7, Col: 7, Direction: 3, Word: EAS, Score: 3
Row: 7, Col: 7, Direction: 0, Word: EAST, Score: 4
Row: 7, Col: 7, Direction: 1, Word: EAST, Score: 4
Row: 7, Col: 7, Direction: 2, Word: EAST, Score: 4
Row: 7, Col: 7, Direction: 3, Word: EAST, Score: 4
Row: 7, Col: 7, Direction: 0, Word: EAT, Score: 3
Row: 7, Col: 7, Direction: 1, Word: EAT, Score: 3
Row: 7, Col: 7, Direction: 2, Word: EAT, Score: 3
Row: 7, Col: 7, Direction: 3, Word: EAT, Score: 3
Row: 7, Col: 7, Direction: 0, Word: EATS, Score: 4
Row: 7, Col: 7, Direction: 1, Word: EATS, Score: 4
Row: 7, Col: 7, Direction: 2, Word: EATS, Score: 4
Row: 7, Col: 7, Direction: 3, Word: EATS, Score: 4
Row: 7, Col: 7, Direction: 0, Word: EINA, Score: 4
Row: 7, Col: 7, Direction: 1, Word: EINA, Score: 4
Row: 7, Col: 7, Direction: 2, Word: EINA, Score: 4
Row: 7, Col: 7, Direction: 3, Word: EINA, Score: 4
Row: 7, Col: 7, Direction: 0, Word: EN, Score: 2
Row: 7, Col: 7, Direction: 1, Word: EN, Score: 2
Row: 7, Col: 7, Direction: 2, Word: EN, Score: 2
Row: 7, Col: 7, Direction: 3, Word: EN, Score: 2
Row: 7, Col: 7, Direction: 0, Word: ENS, Score: 3
Row: 7, Col: 7, Direction: 1, Word: ENS, Score: 3
Row: 7, Col: 7, Direction: 2, Word: ENS, Score: 3
Row: 7, Col: 7, Direction: 3, Word: ENS, Score: 3
Row: 7, Col: 7, Direction: 0, Word: ENTIA, Score: 5
Row: 7, Col: 7, Direction: 1, Word: ENTIA, Score: 5
Row: 7, Col: 7, Direction: 2, Word: ENTIA, Score: 5
Row: 7, Col: 7, Direction: 3, Word: ENTIA, Score: 5
Row: 7, Col: 7, Direction: 0, Word: ENTS, Score: 4
Row: 7, Col: 7, Direction: 1, Word: ENTS, Score: 4
Row: 7, Col: 7, Direction: 2, Word: ENTS, Score: 4
Row: 7, Col: 7, Direction: 3, Word: ENTS, Score: 4
Row: 7, Col: 7, Direction: 0, Word: ER, Score: 2
Row: 7, Col: 7, Direction: 1, Word: ER, Score: 2
Row: 7, Col: 7, Direction: 2, Word: ER, Score: 2
Row: 7, Col: 7, Direction: 3, Word: ER, Score: 2
Row: 7, Col: 7, Direction: 0, Word: ERA, Score: 3
Row: 7, Col: 7, Direction: 1, Word: ERA, Score: 3
Row: 7, Col: 7, Direction: 2, Word: ERA, Score: 3
Row: 7, Col: 7, Direction: 3, Word: ERA, Score: 3
Row: 7, Col: 7, Direction: 0, Word: ERAS, Score: 4
Row: 7, Col: 7, Direction: 1, Word: ERAS, Score: 4
Row: 7, Col: 7, Direction: 2, Word: ERAS, Score: 4
Row: 7, Col: 7, Direction: 3, Word: ERAS, Score: 4
Row: 7, Col: 7, Direction: 0, Word: ERN, Score: 3
Row: 7, Col: 7, Direction: 1, Word: ERN, Score: 3
Row: 7, Col: 7, Direction: 2, Word: ERN, Score: 3
Row: 7, Col: 7, Direction: 3, Word: ERN, Score: 3
Row: 7, Col: 7, Direction: 0, Word: ERNS, Score: 4
Row: 7, Col: 7, Direction: 1, Word: ERNS, Score: 4
Row: 7, Col: 7, Direction: 2, Word: ERNS, Score: 4
Row: 7, Col: 7, Direction: 3, Word: ERNS, Score: 4
Row: 7, Col: 7, Direction: 0, Word: ERS, Score: 3
Row: 7, Col: 7, Direction: 1, Word: ERS, Score: 3
Row: 7, Col: 7, Direction: 2, Word: ERS, Score: 3
Row: 7, Col: 7, Direction: 3, Word: ERS, Score: 3
Row: 7, Col: 7, Direction: 0, Word: ERST, Score: 4
Row: 7, Col: 7, Direction: 1, Word: ERST, Score: 4
Row: 7, Col: 7, Direction: 2, Word: ERST, Score: 4
Row: 7, Col: 7, Direction: 3, Word: ERST, Score: 4
Row: 7, Col: 7, Direction: 0, Word: ES, Score: 2
Row: 7, Col: 7, Direction: 1, Word: ES, Score: 2
Row: 7, Col: 7, Direction: 2, Word: ES, Score: 2
Row: 7, Col: 7, Direction: 3, Word: ES, Score: 2
Row: 7, Col: 7, Direction: 0, Word: EST, Score: 3
Row: 7, Col: 7, Direction: 1, Word: EST, Score: 3
Row: 7, Col: 7, Direction: 2, Word: EST, Score: 3
Row: 7, Col: 7, Direction: 3, Word: EST, Score: 3
Row: 7, Col: 7, Direction: 0, Word: ESTRIN, Score: 6
Row: 7, Col: 7, Direction: 1, Word: ESTRIN, Score: 6
Row: 7, Col: 7, Direction: 2, Word: ESTRIN, Score: 6
Row: 7, Col: 7, Direction: 3, Word: ESTRIN, Score: 6
Row: 7, Col: 7, Direction: 0, Word: ET, Score: 2
Row: 7, Col: 7, Direction: 1, Word: ET, Score: 2
Row: 7, Col: 7, Direction: 2, Word: ET, Score: 2
Row: 7, Col: 7, Direction: 3, Word: ET, Score: 2
Row: 7, Col: 7, Direction: 0, Word: ETA, Score: 3
Row: 7, Col: 7, Direction: 1, Word: ETA, Score: 3
Row: 7, Col: 7, Direction: 2, Word: ETA, Score: 3
Row: 7, Col: 7, Direction: 3, Word: ETA, Score: 3
Row: 7, Col: 7, Direction: 0, Word: ETAS, Score: 4
Row: 7, Col: 7, Direction: 1, Word: ETAS, Score: 4
Row: 7, Col: 7, Direction: 2, Word: ETAS, Score: 4
Row: 7, Col: 7, Direction: 3, Word: ETAS, Score: 4
Row: 7, Col: 7, Direction: 0, Word: ETNA, Score: 4
Row: 7, Col: 7, Direction: 1, Word: ETNA, Score: 4
Row: 7, Col: 7, Direction: 2, Word: ETNA, Score: 4
Row: 7, Col: 7, Direction: 3, Word: ETNA, Score: 4
Row: 7, Col: 7, Direction: 0, Word: ETNAS, Score: 5
Row: 7, Col: 7, Direction: 1, Word: ETNAS, Score: 5
Row: 7, Col: 7, Direction: 2, Word: ETNAS, Score: 5
Row: 7, Col: 7, Direction: 3, Word: ETNAS, Score: 5
Row: 7, Col: 7, Direction: 0, Word: IN, Score: 2
Row: 7, Col: 7, Direction: 1, Word: IN, Score: 2
Row: 7, Col: 7, Direction: 2, Word: IN, Score: 2
Row: 7, Col: 7, Direction: 3, Word: IN, Score: 2
Row: 7, Col: 7, Direction: 0, Word: INERT, Score: 5
Row: 7, Col: 7, Direction: 1, Word: INERT, Score: 5
Row: 7, Col: 7, Direction: 2, Word: INERT, Score: 5
Row: 7, Col: 7, Direction: 3, Word: INERT, Score: 5
Row: 7, Col: 7, Direction: 0, Word: INERTS, Score: 6
Row: 7, Col: 7, Direction: 1, Word: INERTS, Score: 6
Row: 7, Col: 7, Direction: 2, Word: INERTS, Score: 6
Row: 7, Col: 7, Direction: 3, Word: INERTS, Score: 6
Row: 7, Col: 7, Direction: 0, Word: INS, Score: 3
Row: 7, Col: 7, Direction: 1, Word: INS, Score: 3
Row: 7, Col: 7, Direction: 2, Word: INS, Score: 3
Row: 7, Col: 7, Direction: 3, Word: INS, Score: 3
Row: 7, Col: 7, Direction: 0, Word: INSERT, Score: 6
Row: 7, Col: 7, Direction: 1, Word: INSERT, Score: 6
Row: 7, Col: 7, Direction: 2, Word: INSERT, Score: 6
Row: 7, Col: 7, Direction: 3, Word: INSERT, Score: 6
Row: 7, Col: 7, Direction: 0, Word: INSET, Score: 5
Row: 7, Col: 7, Direction: 1, Word: INSET, Score: 5
Row: 7, Col: 7, Direction: 2, Word: INSET, Score: 5
Row: 7, Col: 7, Direction: 3, Word: INSET, Score: 5
Row: 7, Col: 7, Direction: 0, Word: INSTAR, Score: 6
Row: 7, Col: 7, Direction: 1, Word: INSTAR, Score: 6
Row: 7, Col: 7, Direction: 2, Word: INSTAR, Score: 6
Row: 7, Col: 7, Direction: 3, Word: INSTAR, Score: 6
Row: 7, Col: 7, Direction: 0, Word: INTER, Score: 5
Row: 7, Col: 7, Direction: 1, Word: INTER, Score: 5
Row: 7, Col: 7, Direction: 2, Word: INTER, Score: 5
Row: 7, Col: 7, Direction: 3, Word: INTER, Score: 5
Row: 7, Col: 7, Direction: 0, Word: INTERS, Score: 6
Row: 7, Col: 7, Direction: 1, Word: INTERS, Score: 6
Row: 7, Col: 7, Direction: 2, Word: INTERS, Score: 6
Row: 7, Col: 7, Direction: 3, Word: INTERS, Score: 6
Row: 7, Col: 7, Direction: 0, Word: INTRA, Score: 5
Row: 7, Col: 7, Direction: 1, Word: INTRA, Score: 5
Row: 7, Col: 7, Direction: 2, Word: INTRA, Score: 5
Row: 7, Col: 7, Direction: 3, Word: INTRA, Score: 5
Row: 7, Col: 7, Direction: 0, Word: IRATE, Score: 5
Row: 7, Col: 7, Direction: 1, Word: IRATE, Score: 5
Row: 7, Col: 7, Direction: 2, Word: IRATE, Score: 5
Row: 7, Col: 7, Direction: 3, Word: IRATE, Score: 5
Row: 7, Col: 7, Direction: 0, Word: IRE, Score: 3
Row: 7, Col: 7, Direction: 1, Word: IRE, Score: 3
Row: 7, Col: 7, Direction: 2, Word: IRE, Score: 3
Row: 7, Col: 7, Direction: 3, Word: IRE, Score: 3
Row: 7, Col: 7, Direction: 0, Word: IRES, Score: 4
Row: 7, Col: 7, Direction: 1, Word: IRES, Score: 4
Row: 7, Col: 7, Direction: 2, Word: IRES, Score: 4
Row: 7, Col: 7, Direction: 3, Word: IRES, Score: 4
Row: 7, Col: 7, Direction: 0, Word: IS, Score: 2
Row: 7, Col: 7, Direction: 1, Word: IS, Score: 2
Row: 7, Col: 7, Direction: 2, Word: IS, Score: 2
Row: 7, Col: 7, Direction: 3, Word: IS, Score: 2
Row: 7, Col: 7, Direction: 0, Word: ISNA, Score: 4
Row: 7, Col: 7, Direction: 1, Word: ISNA, Score: 4
Row: 7, Col: 7, Direction: 2, Word: ISNA, Score: 4
Row: 7, Col: 7, Direction: 3, Word: ISNA, Score: 4
Row: 7, Col: 7, Direction: 0, Word: ISNAE, Score: 5
Row: 7, Col: 7, Direction: 1, Word: ISNAE, Score: 5
Row: 7, Col: 7, Direction: 2, Word: ISNAE, Score: 5
Row: 7, Col: 7, Direction: 3, Word: ISNAE, Score: 5
Row: 7, Col: 7, Direction: 0, Word: IT, Score: 2
